省,市,区（县）,小区名称,房屋面积,房屋类型（室）,房屋类型（厅）,房屋类型（卫）,总层数,楼层部位,房屋朝向,房屋建设年代,总价,单价
江苏省,苏州市,工业园区,都市花园五期,125,3,2,2,6,低,南北,2004,425,33932
江苏省,苏州市,工业园区,都市花园五期,143,3,2,1,21,低,南北,2004,386,26993
江苏省,苏州市,工业园区,都市花园五期,137,3,2,2,21,低,暂无,2004,440,31954
江苏省,苏州市,工业园区,都市花园五期,140,4,2,2,18,低,南北,2009,410,29286
江苏省,苏州市,工业园区,都市花园五期,150,3,2,2,23,高,南北,2010,418,27867
江苏省,苏州市,工业园区,都市花园五期,154,3,2,2,21,中,暂无,2004,520,33766
江苏省,苏州市,工业园区,都市花园西区,125,3,2,,6,低,南,2004,418,33373
江苏省,苏州市,工业园区,都市花园西区,125,3,2,,6,低,南北,2001,442,35124
江苏省,苏州市,工业园区,都市花园西区,125,3,2,,6,低,南北,2001,442,35124
江苏省,苏州市,工业园区,都市花园西区,125,3,2,,5,低,南北,2001,490,38966
江苏省,苏州市,工业园区,都市花园西区,125,3,2,,5,低,南北,2001,490,38966
江苏省,苏州市,工业园区,都市花园西区,165,4,2,,6,高,南北,2001,530,32121
江苏省,苏州市,工业园区,都市花园西区,183,5,3,,6,高,南北,2001,510,27869
江苏省,苏州市,工业园区,都市花园西区,127,3,2,,5,高,南北,2001,430,33610
江苏省,苏州市,工业园区,都市花园西区,188,5,2,,5,高,南北,2001,560,29787
江苏省,苏州市,工业园区,都市花园西区,183,5,2,,5,高,南北,2001,575,31421
江苏省,苏州市,工业园区,都市花园西区,183,5,3,,6,高,南北,2001,510,27869
江苏省,苏州市,工业园区,都市花园西区,183,5,2,,5,高,南北,2001,575,31421
江苏省,苏州市,工业园区,都市花园西区,182,7,2,,6,高,暂无数据,2004,510,27896
江苏省,苏州市,工业园区,都市花园西区,161,4,2,,5,高,南北,2001,478,29543
江苏省,苏州市,工业园区,都市花园西区,165,4,2,,6,高,南北,2001,530,32121
江苏省,苏州市,工业园区,都市花园西区,188,5,2,,5,高,南北,2001,550,29255
江苏省,苏州市,工业园区,都市花园西区,183,5,2,,5,高,南北,2001,575,31421
江苏省,苏州市,工业园区,都市花园西区,127,3,2,,5,高,南北,2001,410,32182
江苏省,苏州市,工业园区,都市花园西区,165,4,2,,6,高,南北,2001,530,32121
江苏省,苏州市,工业园区,都市花园西区,127,3,2,,5,高,南北,2001,430,33610
江苏省,苏州市,工业园区,都市花园西区,183,5,2,,6,高,暂无数据,2004,510,27795
江苏省,苏州市,工业园区,都市花园西区,185,5,2,,5,高,南北,2004,572,30918
江苏省,苏州市,工业园区,都市花园西区,188,5,2,,5,高,南北,2001,550,29255
江苏省,苏州市,工业园区,都市花园西区,161,4,2,,5,高,南北,2001,478,29543
江苏省,苏州市,工业园区,都市花园西区,99,2,2,,5,中,南北,2001,368,37172
江苏省,苏州市,工业园区,都市花园西区,127,3,2,,5,中,南,2004,435,34000
江苏省,苏州市,工业园区,都市花园西区,99,3,2,,5,中,南,2004,368,37055
江苏省,苏州市,工业园区,都市花园西区,99,2,2,,5,中,南北,2001,368,37172
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,393,39822
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,393,39822
江苏省,苏州市,工业园区,都市花园西区,126,3,2,,6,中,南北,2001,510,40476
江苏省,苏州市,工业园区,都市花园西区,99,2,2,,5,中,南北,2001,368,37172
江苏省,苏州市,工业园区,都市花园西区,126,3,2,,6,中,南北,2001,510,40476
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,393,39822
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,393,39822
江苏省,苏州市,工业园区,都市花园西区,99,2,2,,5,中,南北,2001,368,37172
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,380,38493
江苏省,苏州市,工业园区,都市花园西区,126,3,2,,6,中,南北,2001,510,40476
江苏省,苏州市,工业园区,都市花园西区,99,2,2,,5,中,南北,2001,368,37172
江苏省,苏州市,工业园区,都市花园西区,126,3,2,,6,中,南北,2001,510,40476
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,380,38493
江苏省,苏州市,工业园区,都市花园西区,126,3,2,,6,中,南北,2001,475,37698
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,380,38493
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,380,38493
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,393,39822
江苏省,苏州市,工业园区,都市花园西区,98,3,2,,5,中,南北,2001,380,38493
江苏省,苏州市,工业园区,都市花园西区,125,3,2,,5,低,南北,2001,490,38966
江苏省,苏州市,工业园区,都市花园西区,127,3,2,,5,高,南北,2001,410,32182
江苏省,苏州市,工业园区,都市花园西区,165,4,2,,6,高,南北,2001,530,32121
江苏省,苏州市,工业园区,都市花园西区,126,3,2,,5,高,南北,2001,439,34841
江苏省,苏州市,工业园区,都市花园西区,129,3,2,,9,低,南北,2001,408,31628
江苏省,苏州市,工业园区,都市花园西区,129,3,2,,9,低,南北,2001,408,31628
江苏省,苏州市,工业园区,都市花园西区,129,3,2,,9,低,南北,2001,408,31628
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,低,南北,2001,438,30869
江苏省,苏州市,工业园区,都市花园西区,129,3,2,,9,低,南北,2001,408,31628
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,低,南北,2001,438,30869
江苏省,苏州市,工业园区,都市花园西区,129,3,2,,9,低,南北,2004,417,32258
江苏省,苏州市,工业园区,都市花园西区,129,3,2,,9,低,南北,2001,408,31628
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,低,南北,2001,438,30869
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,低,南北,2004,438,30868
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,低,南北,2001,438,30869
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,高,南北,2001,510,36035
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,高,南北,2001,510,36035
江苏省,苏州市,工业园区,都市花园西区,242,5,3,,11,高,南北,2004,817,33753
江苏省,苏州市,工业园区,都市花园西区,141,3,2,,10,高,南北,2001,510,36035
江苏省,苏州市,工业园区,都市花园西区,126,3,2,,10,高,暂无数据,2004,460,36363
江苏省,苏州市,工业园区,都市花园西区,246,5,2,,11,中,南,2004,790,32059
江苏省,苏州市,工业园区,都市花园西区,145,3,2,,21,低,南北,2001,490,33793
江苏省,苏州市,工业园区,都市花园西区,146,3,2,,21,低,南北,2001,478,32586
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,493,33537
江苏省,苏州市,工业园区,都市花园西区,176,4,2,,17,高,南北,2001,577,32649
江苏省,苏州市,工业园区,都市花园西区,134,3,2,,21,高,南北,2001,460,34094
江苏省,苏州市,工业园区,都市花园西区,178,4,2,,17,高,南北,2001,518,29101
江苏省,苏州市,工业园区,都市花园西区,178,4,2,,17,高,南北,2001,520,29213
江苏省,苏州市,工业园区,都市花园西区,179,4,2,,17,中,南北,2001,580,32402
江苏省,苏州市,工业园区,都市花园西区,246,4,3,,22,低,南北,2001,790,32059
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,493,33537
江苏省,苏州市,工业园区,都市花园西区,145,3,2,,21,低,南北,2001,490,33793
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,493,33537
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,低,南北,2001,565,30632
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,498,33878
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,低,南北,2001,565,30632
江苏省,苏州市,工业园区,都市花园西区,145,3,2,,21,低,南北,2001,490,33793
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,493,33537
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,低,南北,2001,565,30632
江苏省,苏州市,工业园区,都市花园西区,246,4,3,,22,低,南北,2001,790,32059
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,低,南北,2001,565,30632
江苏省,苏州市,工业园区,都市花园西区,145,3,2,,21,低,南北,2001,490,33793
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,低,南北,2004,562,30478
江苏省,苏州市,工业园区,都市花园西区,146,3,2,,21,低,南北,2004,478,32585
江苏省,苏州市,工业园区,都市花园西区,136,3,2,,21,低,南北,2004,450,33025
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,498,33878
江苏省,苏州市,工业园区,都市花园西区,146,3,2,,21,低,南北,2004,490,33561
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,493,33537
江苏省,苏州市,工业园区,都市花园西区,146,3,2,,21,低,南北,2001,478,32586
江苏省,苏州市,工业园区,都市花园西区,145,3,2,,21,低,南北,2001,490,33793
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,低,南北,2001,565,30632
江苏省,苏州市,工业园区,都市花园西区,147,3,2,,21,低,南北,2001,498,33878
江苏省,苏州市,工业园区,都市花园西区,145,3,2,,21,低,南北,2001,490,33793
江苏省,苏州市,工业园区,都市花园西区,246,4,2,,22,高,南北,2001,850,34553
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,高,南北,2001,580,31445
江苏省,苏州市,工业园区,都市花园西区,110,2,2,,17,高,南北,2001,398,36182
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,高,南北,2001,580,31445
江苏省,苏州市,工业园区,都市花园西区,110,2,2,,17,高,南北,2004,388,35157
江苏省,苏州市,工业园区,都市花园西区,246,4,2,,22,高,南北,2001,800,32520
江苏省,苏州市,工业园区,都市花园西区,110,2,2,,17,高,南北,2001,398,36182
江苏省,苏州市,工业园区,都市花园西区,178,4,2,,17,高,南北,2001,520,29213
江苏省,苏州市,工业园区,都市花园西区,178,4,2,,17,高,南北,2001,515,28933
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,高,南北,2001,580,31445
江苏省,苏州市,工业园区,都市花园西区,176,4,2,,17,高,南北,2001,577,32649
江苏省,苏州市,工业园区,都市花园西区,110,2,2,,17,高,南北,2001,398,36182
江苏省,苏州市,工业园区,都市花园西区,176,4,2,,17,高,南北,2001,577,32649
江苏省,苏州市,工业园区,都市花园西区,134,3,2,,21,高,南北,2001,460,34094
江苏省,苏州市,工业园区,都市花园西区,134,3,2,,21,高,南北,2001,460,34094
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,高,南北,2004,580,31444
江苏省,苏州市,工业园区,都市花园西区,176,4,2,,17,高,南,2004,577,32648
江苏省,苏州市,工业园区,都市花园西区,110,2,2,,17,高,南北,2001,398,36182
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,高,南北,2001,580,31445
江苏省,苏州市,工业园区,都市花园西区,176,4,2,,17,高,南北,2001,577,32649
江苏省,苏州市,工业园区,都市花园西区,134,3,2,,21,高,南北,2001,460,34094
江苏省,苏州市,工业园区,都市花园西区,176,4,2,,17,高,南北,2001,577,32649
江苏省,苏州市,工业园区,都市花园西区,89,2,2,,21,高,南,2001,320,35714
江苏省,苏州市,工业园区,都市花园西区,110,2,2,,17,高,南北,2001,395,35909
江苏省,苏州市,工业园区,都市花园西区,179,4,2,,17,中,南北,2001,580,32402
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,598,32324
江苏省,苏州市,工业园区,都市花园西区,179,4,2,,17,中,南北,2001,580,32402
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,660,35676
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,598,32324
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,660,35676
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,660,35676
江苏省,苏州市,工业园区,都市花园西区,139,3,2,,21,中,南北,2004,480,34383
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,660,35676
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,598,32324
江苏省,苏州市,工业园区,都市花园西区,110,2,2,,17,中,南北,2001,385,34886
江苏省,苏州市,工业园区,都市花园西区,89,2,2,,21,中,南北,2001,320,35818
江苏省,苏州市,工业园区,都市花园西区,89,2,2,,21,中,南,2004,320,35806
江苏省,苏州市,工业园区,都市花园西区,184,4,2,,21,中,南北,2004,680,36866
江苏省,苏州市,工业园区,都市花园西区,154,3,2,,21,中,南,2004,516,33324
江苏省,苏州市,工业园区,都市花园西区,154,3,2,,21,中,南北,2001,515,33260
江苏省,苏州市,工业园区,都市花园西区,154,3,2,,21,中,南北,2001,515,33260
江苏省,苏州市,工业园区,都市花园西区,185,4,2,,21,中,南北,2001,598,32324
江苏省,苏州市,工业园区,都市花园西区,154,3,2,,21,中,南北,2001,515,33260
江苏省,苏州市,工业园区,独墅苑,206,5,2,3,0,低,,2002,598,29029
江苏省,苏州市,工业园区,独墅苑,206,5,2,3,0,低,,2002,598,29029
江苏省,苏州市,工业园区,独墅苑,298,,,,0,低,南北,2001,820,27517
江苏省,苏州市,工业园区,独墅苑,298,,,,0,低,南北,2001,820,27517
江苏省,苏州市,工业园区,独墅苑,298,,,,0,低,南北,2001,820,27517
江苏省,苏州市,工业园区,独墅苑,298,,,,0,低,南北,2001,820,27517
江苏省,苏州市,工业园区,独墅苑,298,,,,0,低,南北,2001,820,27517
江苏省,苏州市,工业园区,独墅苑,385,5,3,3,0,低,,2002,950,24675
江苏省,苏州市,工业园区,独墅苑,250,5,3,3,0,低,,2001,755,30200
江苏省,苏州市,工业园区,独墅苑,385,5,3,3,0,低,,2002,950,24675
江苏省,苏州市,工业园区,独墅苑,206,5,2,3,0,低,,2002,598,29029
江苏省,苏州市,工业园区,独墅苑,385,5,3,3,0,低,,2002,950,24675
江苏省,苏州市,工业园区,独墅苑,206,5,2,3,0,低,,2002,598,29029
江苏省,苏州市,工业园区,独墅苑,385,5,3,3,0,低,,2002,950,24675
江苏省,苏州市,工业园区,独墅苑,206,5,2,3,0,低,,2002,598,29029
江苏省,苏州市,工业园区,独墅苑,293,6,3,3,0,低,,2001,817,27828
江苏省,苏州市,工业园区,独墅苑,250,5,2,3,0,低,,2001,715,28600
江苏省,苏州市,工业园区,独墅苑,206,5,2,3,0,低,,2002,598,29029
江苏省,苏州市,工业园区,独墅苑,206,5,2,3,0,低,,2002,598,29029
江苏省,苏州市,工业园区,独墅苑,194,4,2,1,3,低,南北,2001,538,27618
江苏省,苏州市,工业园区,独墅苑,251,5,2,3,3,低,南北,2001,710,28287
江苏省,苏州市,工业园区,独墅苑,194,6,2,0,3,低,南,2004,550,28207
江苏省,苏州市,工业园区,独墅苑,194,6,2,0,3,低,南,2004,550,28207
江苏省,苏州市,工业园区,独墅苑,194,6,2,0,3,低,南,2004,550,28207
江苏省,苏州市,工业园区,独墅苑,194,4,2,1,3,低,南北,2001,538,27618
江苏省,苏州市,工业园区,独墅苑,194,6,2,0,3,低,南,2004,550,28207
江苏省,苏州市,工业园区,独墅苑,250,5,2,2,3,低,南北,2006,670,26800
江苏省,苏州市,工业园区,独墅苑,194,4,2,1,3,低,南北,2001,538,27618
江苏省,苏州市,工业园区,独墅苑,251,5,2,3,3,低,南北,2001,710,28287
江苏省,苏州市,工业园区,独墅苑,116,3,2,2,9,低,南北,2005,240,20690
江苏省,苏州市,工业园区,独墅苑,115,3,2,2,9,高,南,,243,21130
江苏省,苏州市,工业园区,独墅苑,115,3,2,2,9,高,南,,243,21130
江苏省,苏州市,工业园区,独墅苑,115,3,2,2,9,高,南,,243,21130
江苏省,苏州市,工业园区,独墅苑,115,3,2,2,9,高,南,,243,21130
江苏省,苏州市,工业园区,独墅苑,115,3,2,2,9,高,南,,243,21130
江苏省,苏州市,工业园区,独墅苑,115,3,2,2,9,高,南,,243,21130
江苏省,苏州市,工业园区,独墅苑,115,3,2,2,9,高,南,,243,21130
江苏省,苏州市,工业园区,独墅苑东区,204,4,2,,0,低,,2002,603,29558
江苏省,苏州市,工业园区,独墅苑东区,214,4,2,,0,低,,2002,680,31775
江苏省,苏州市,工业园区,独墅苑四期,130,3,2,2,9,高,南北,2005,240,18462
江苏省,苏州市,工业园区,独墅苑西区,250,,,,0,低,南,2003,715,28600
江苏省,苏州市,工业园区,独墅苑西区,250,,,,0,低,南,2003,715,28600
江苏省,苏州市,工业园区,独墅苑西区,250,,,,0,低,南,2003,715,28600
江苏省,苏州市,工业园区,独墅苑西区,250,,,,0,低,南,2003,715,28600
江苏省,苏州市,工业园区,独墅苑西区,250,,,,0,低,南,2003,715,28600
江苏省,苏州市,工业园区,独墅苑西区,128,3,2,,3,低,南,2003,335,26172
江苏省,苏州市,工业园区,独墅苑西区,128,3,2,,3,低,南,2003,335,26172
江苏省,苏州市,工业园区,独墅苑西区,99,2,1,,5,低,南北,2003,250,25253
江苏省,苏州市,工业园区,独墅苑西区,99,2,1,,5,低,南北,2003,250,25253
江苏省,苏州市,工业园区,独墅苑西区,199,5,2,,3,低,暂无数据,2007,442,22211
江苏省,苏州市,工业园区,独墅苑西区,98,2,2,,5,中,南,2007,270,27551
江苏省,苏州市,工业园区,敦煌新村,100,3,2,2,4,高,南北,,182,18200
江苏省,苏州市,工业园区,敦煌新村,100,3,2,2,4,高,南北,,182,18200
江苏省,苏州市,工业园区,敦煌新村,100,3,2,2,4,高,南北,,182,18200
江苏省,苏州市,工业园区,敦煌新村,100,3,2,2,4,高,南北,,182,18200
江苏省,苏州市,工业园区,敦煌新村,100,3,2,2,4,高,南北,,182,18200
江苏省,苏州市,工业园区,敦煌新村,100,3,2,2,4,高,南北,,182,18200
江苏省,苏州市,工业园区,敦煌新村,100,3,2,2,4,高,南北,,182,18200
江苏省,苏州市,工业园区,敦煌新村,47,1,1,1,4,中,南北,,75,15957
江苏省,苏州市,工业园区,敦煌新村,47,1,1,1,4,中,南北,,75,15957
江苏省,苏州市,工业园区,敦煌新村,68,2,2,1,4,中,南北,,125,18382
